state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha,pcp04,pcp05,pcp06,pcp07,pcp08,pcp09,tmp04,tmp05,tmp06,tmp07,tmp08,tmp09,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,zndx07,zndx08,zndx_jja,pdsi_may,pcp_grow,pcp_critical,pcp_summer,tmp_grow,tmp_critical,tmp_summer,tmax_critical,tmax_summer,tmp_range_crit,pcp_grow_cv,tmp_grow_sd,pdsi_critical,zndx_critical,drought_flag,severe_drought,hot_month_count,dry_month_count,heat_x_dry,pcp_grow_anom,pcp_grow_z,pcp_critical_anom,pcp_critical_z,pcp08_anom,pcp08_z,tmp_grow_anom,tmp_grow_z,tmp_critical_anom,tmp_critical_z,tmax_critical_anom,tmax_critical_z,tmax08_anom,tmax08_z,pdsi08_anom,pdsi08_z,zndx08_anom,zndx08_z,climate_normal_pcp,climate_normal_tmax,trend_slope,yield_trend,yield_anom,log_yield,n_years_county,in_balanced_panel,is_focal
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1985,1.0,104900,104000,4133300,39.5,2656.4131227566504,112489.82615,42087.306768,3.05,4.19,5.15,1.58,7.06,0.88,57.7,64.7,69.8,74.5,71.0,67.4,11.26,8.8,47.0,53.6,55.9,48.5,85.3,80.6,81.93,1.75,1.01,2.31,1.69,-1.67,4.2,1.32,1.43,21.91,8.64,13.79,67.51666666666667,72.75,71.76666666666667,82.94999999999999,81.93,30.749999999999982,0.630295517984151,5.838293129559927,1.66,1.265,0,0,0,1,-348.39,-2.5173913043478287,-0.5098634162287733,0.850434782608696,0.3252100150153203,3.846304347826086,2.275535814897103,-0.5387681159420339,-0.3958354996258272,-2.339130434782604,-1.2235021078229995,-2.8336956521739296,-1.2031975358075135,-4.486956521739131,-1.6915869003306103,1.7182608695652175,0.7986879621686997,4.149347826086957,2.118564542183559,7.789565217391305,85.78369565217392,0.6939600752757253,33.226580552181304,6.273419447818696,3.676300671907076,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1986,1.0,104000,103800,4405900,42.5,2858.1660181558896,119908.77145,42006.3696396,2.22,4.01,2.51,5.94,1.37,3.71,56.5,65.2,74.1,78.2,70.0,70.3,5.8,14.47,44.2,54.9,58.9,45.7,88.0,82.2,85.1,-1.54,0.46,-0.52,-0.53,1.39,-1.55,-0.55,-1.17,19.76,7.31,9.82,69.05,74.1,74.10000000000001,85.1,85.1,32.8,0.4925571696353726,7.536776499273411,-0.03,-0.08,0,0,1,1,131.905,-4.667391304347827,-0.9453167138542102,-0.4795652173913041,-0.1833878561154897,-1.8436956521739132,-1.0907601450371525,0.9945652173912976,0.7307117999145114,-0.9891304347826092,-0.5173731032151175,-0.6836956521739239,-0.2902996739635342,-2.886956521739122,-1.0883853699801571,-1.1117391304347826,-0.5167624289639081,-1.6006521739130437,-0.817257333478155,7.789565217391305,85.78369565217392,0.6939600752757253,33.92054062745706,8.579459372542942,3.7495040759303713,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1987,1.0,102000,100900,3526100,35.0,2353.7837796577915,95964.57455,40832.7812778,2.76,1.84,3.5,7.39,0.78,2.2,53.4,69.5,74.6,76.7,75.2,68.1,3.98,3.29,40.9,56.5,55.2,37.0,86.6,85.9,86.23,-2.64,-1.51,-2.25,-2.13,2.58,-2.67,-0.39,-2.54,18.47,8.17,11.67,69.58333333333333,75.95,75.5,86.25,86.23,40.15,0.7472547663976302,8.619377394375228,-1.88,-0.0449999999999999,1,0,0,1,230.2875,-5.95739130434783,-1.206588692429473,0.3804347826086953,0.1454799402548082,-2.4336956521739133,-1.439813680425766,1.527898550724629,1.1225543388850632,0.8608695652173992,0.4502851623586556,0.4663043478260817,0.1979945312088279,0.8130434782608802,0.3065181689552599,-2.8417391304347825,-1.3209070143559265,-2.720652173913044,-1.3891043770853062,7.789565217391305,85.78369565217392,0.6939600752757253,34.61450070273281,0.385499297267188,3.5553480614894135,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1988,1.0,97900,97600,2601000,26.5,1782.1505760266136,70787.5155,39497.3186592,2.01,1.78,0.69,4.65,1.69,1.56,53.1,64.9,74.3,78.0,77.8,68.3,11.1,8.64,40.1,50.0,55.4,37.5,90.5,89.9,89.93,-2.3,-2.27,-3.04,-2.54,-0.62,-3.02,-2.37,-1.27,12.38,6.34,7.029999999999999,69.4,77.9,76.7,90.2,89.93,43.75,0.6521319336522965,9.546517689712829,-2.655,-1.82,1,1,2,1,272.404,-12.047391304347828,-2.440035475005711,-1.4495652173913047,-0.5543201380680357,-1.5236956521739136,-0.9014429733009556,1.344565217391306,0.9878584661139432,2.810869565217402,1.4702492801256024,4.416304347826085,1.875178975061717,4.81304347826088,1.814521994831385,-3.631739130434783,-1.6881175475696226,-3.0706521739130435,-1.567806578212541,7.789565217391305,85.78369565217392,0.6939600752757253,35.308460778008566,-8.808460778008566,3.2771447329921766,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1989,1.0,102400,101200,3718900,36.5,2454.6602273574117,101211.72294999998,40954.1869704,5.46,4.42,2.2,7.26,4.07,8.38,51.8,59.4,71.8,75.4,73.3,64.5,7.01,8.67,40.8,48.3,54.0,45.1,84.8,83.6,83.67,0.21,1.19,1.52,0.97,3.0,1.36,0.96,0.79,31.79,11.33,13.53,66.03333333333333,74.35,73.5,84.19999999999999,83.67,34.64999999999999,0.4241446642777106,9.194926137096845,1.355,2.18,0,0,0,0,-114.512,7.36260869565217,1.4911963886732356,3.5404347826086955,1.3538778897084622,0.8563043478260868,0.5066034914870112,-2.022101449275368,-1.4856475611376787,-0.7391304347826093,-0.3866084727321758,-1.5836956521739296,-0.672442964967992,-1.4869565217391312,-0.5605840309235165,0.9282608695652176,0.4314774289550035,1.3093478260869569,0.6685238244654256,7.789565217391305,85.78369565217392,0.6939600752757253,36.00242085328409,0.497579146715907,3.597312260588446,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1990,1.0,104800,104400,3845900,37.0,2488.285709923951,104668.09145,42249.1810248,3.14,7.45,5.28,4.92,4.18,1.88,51.3,60.0,72.0,74.6,71.9,68.2,9.04,2.71,40.9,51.0,57.2,41.4,85.2,82.6,83.33,2.25,2.5,2.86,2.54,1.44,1.84,1.53,2.03,26.85,9.1,14.38,66.33333333333333,73.25,72.83333333333333,83.9,83.33,34.60000000000001,0.4275106219949155,8.955817476180869,2.68,1.64,0,0,0,0,-154.376,2.422608695652169,0.4906664862222308,1.310434782608695,0.5011160456319911,0.9663043478260862,0.5716812692713287,-1.722101449275371,-1.2652361329667443,-1.839130434782604,-0.9619728468571164,-1.8836956521739123,-0.79982406196947,-2.486956521739131,-0.9375849873925478,2.2682608695652173,1.0543408650389945,1.7893478260869566,0.9136011288684904,7.789565217391305,85.78369565217392,0.6939600752757253,36.69638092855985,0.30361907144015277,3.6109179126442243,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1991,1.0,100000,98900,3807650,38.5,2589.1621576235707,103627.09857499998,40023.4099938,2.82,2.97,2.22,2.61,3.45,1.87,56.9,69.5,75.3,76.7,75.1,67.7,7.71,12.17,46.9,59.6,55.3,46.9,87.9,86.7,87.0,-1.66,-2.16,-2.2,-2.01,-2.0,-0.77,-1.63,-1.07,15.94,6.0600000000000005,8.280000000000001,70.2,75.9,75.7,87.30000000000001,87.0,36.20000000000002,0.2106515046538444,7.428324171709256,-2.18,-1.385,1,0,0,0,67.221,-8.487391304347828,-1.7190058287049872,-1.729565217391304,-0.6613933740955743,0.2363043478260866,0.1398014712481291,2.1445652173913032,1.5756222745697706,0.810869565217402,0.4241322362620687,1.5163043478260931,0.6438283707140309,1.6130434782608774,0.6081189341304839,-2.7917391304347827,-1.2976658413677178,-0.8206521739130436,-0.4190067138231747,7.789565217391305,85.78369565217392,0.6939600752757253,37.3903410038356,1.1096589961643986,3.6506582412937387,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1992,1.0,100000,98800,4199000,42.5,2858.1660181558896,114277.8845,39982.9414296,4.71,1.46,1.62,8.48,2.64,4.54,52.0,61.7,69.6,74.5,69.5,65.5,6.39,5.81,41.3,50.5,54.2,42.6,83.8,80.5,81.87,-2.03,1.27,1.19,0.14,3.81,0.16,0.64,-1.5,23.45,11.12,12.740000000000002,65.46666666666667,72.0,71.2,82.15,81.87,33.75,0.6748328297187742,7.880270722929934,1.23,1.985,0,0,0,0,-13.144000000000002,-0.9773913043478296,-0.1979573332784603,3.3304347826086964,1.2735729626878085,-0.5736956521739134,-0.33940761970912,-2.588768115942031,-1.9019802587938883,-3.089130434782604,-1.615795999271825,-3.633695652173913,-1.5428804611448,-4.5869565217391255,-1.7292869959775117,0.5982608695652174,0.2780856872328266,0.1093478260869564,0.0558305634577633,7.789565217391305,85.78369565217392,0.6939600752757253,38.084301079111356,4.415698920888644,3.7495040759303713,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1993,1.0,102000,99000,4009500,40.5,2723.66408788973,109120.54725,40063.878558,4.98,3.59,5.04,5.72,4.47,8.51,50.5,63.6,71.6,77.5,75.2,62.8,9.78,10.14,40.5,52.7,53.0,40.9,86.9,85.5,84.7,2.46,2.83,3.16,2.82,1.88,1.86,1.62,2.33,32.309999999999995,10.19,15.23,66.86666666666666,76.35,74.76666666666667,86.2,84.7,39.25,0.3131708845467046,9.999933333111109,2.995,1.87,0,0,0,0,-160.33200000000002,7.882608695652166,1.5965153257733409,2.400434782608695,0.9179368573106248,1.2563043478260862,0.7432499561572573,-1.1887681159420396,-0.873393593996193,1.260869565217391,0.6595085711313579,0.4163043478260846,0.1767643483752483,0.4130434782608745,0.1557177863676452,2.5682608695652176,1.1937879029682463,1.8093478260869569,0.923812683218618,7.789565217391305,85.78369565217392,0.6939600752757253,38.77826115438711,1.7217388456128901,3.7013019741124933,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1994,1.0,99000,98400,4182000,42.5,2858.1660181558896,113815.221,39821.0671728,7.43,2.66,3.06,3.52,3.15,2.76,54.2,60.7,75.2,75.0,71.1,65.5,4.96,9.4,43.5,48.4,53.8,45.2,85.4,82.4,84.83,-0.73,-0.83,-0.79,-0.78,-0.55,-0.14,-0.61,-0.39,22.58,6.67,9.73,66.95,73.05,73.76666666666667,83.9,84.83,34.400000000000006,0.4841469141523863,8.412074654923122,-0.81,-0.345,0,0,0,0,11.746000000000002,-1.8473913043478305,-0.3741640165036374,-1.1195652173913049,-0.4281266813212933,-0.0636956521739136,-0.0376833772545558,-1.1054347826086968,-0.812168197282037,-2.0391304347826065,-1.0665845512434713,-1.8836956521739123,-0.79982406196947,-2.68695652173912,-1.0129851786863495,-1.3817391304347826,-0.6422647631002347,-0.1906521739130435,-0.0973427517941521,7.789565217391305,85.78369565217392,0.6939600752757253,39.472221229662864,3.027778770337136,3.7495040759303713,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1995,1.0,111000,110500,4530500,41.0,2757.28957045627,123299.82275,44717.763441,4.08,7.66,3.09,3.83,5.14,0.88,52.4,61.4,72.8,77.1,79.0,64.7,6.9,6.59,41.2,51.8,52.0,44.3,87.8,89.6,87.17,-0.26,-0.31,0.42,-0.05,-0.22,1.26,0.08,1.08,24.68,8.969999999999999,12.06,67.89999999999999,78.05,76.3,88.69999999999999,87.17,40.54999999999999,0.5459572237414587,10.2430464218415,0.0549999999999999,0.52,0,0,1,0,-111.762,0.2526086956521709,0.0511624602467898,1.1804347826086945,0.4514034717620619,1.9263043478260864,1.13963278447992,-0.1554347826087081,-0.1141986747407478,2.960869565217393,1.548708058415363,2.9163043478260704,1.238273490054285,4.513043478260869,1.7014217078906717,-0.1717391304347825,-0.0798283767855861,1.2093478260869566,0.6174660527147869,7.789565217391305,85.78369565217392,0.6939600752757253,40.16618130493862,0.8338186950613817,3.713572066704308,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1996,1.0,117000,116300,4070500,35.0,2353.7837796577915,110780.69275,47064.9401646,7.14,8.37,4.1,1.52,1.46,3.85,49.3,63.6,72.3,73.6,74.4,64.5,7.38,4.61,37.9,53.2,52.9,43.6,85.3,85.8,84.57,2.03,-0.59,-1.29,0.05,-1.76,-2.3,-1.29,2.2,26.44,2.98,7.079999999999999,66.28333333333332,74.0,73.43333333333332,85.55,84.57,37.3,0.6466377272592788,9.533397435681923,-0.94,-2.03,0,0,0,2,196.765,2.0126086956521725,0.4076265550471481,-4.809565217391304,-1.8391989703985028,-1.7536956521739135,-1.037514690486347,-1.7721014492753824,-1.3019713709952423,-1.0891304347826036,-0.5696789554082913,-0.233695652173921,-0.0992280284613052,0.7130434782608717,0.2688180733083535,-1.8817391304347824,-0.8746764929823209,-2.3506521739130437,-1.2001906216079437,7.789565217391305,85.78369565217392,0.6939600752757253,40.86014138021437,-5.8601413802143725,3.5553480614894135,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1997,1.0,105000,104500,4127750,39.5,2656.4131227566504,112338.780125,42289.649589,1.85,3.69,4.42,2.06,3.44,1.5,48.7,58.0,70.6,75.7,71.3,67.1,11.68,7.08,36.9,46.8,54.9,43.5,86.9,81.4,82.57,-0.15,-0.59,-0.43,-0.39,-1.38,0.29,-0.14,-0.41,16.96,5.5,9.92,65.23333333333333,73.5,72.53333333333335,84.15,82.57,34.95,0.4174508314630756,10.043040708205192,-0.51,-0.5449999999999999,0,0,0,1,-24.4035,-7.467391304347828,-1.51241868285478,-2.2895652173913046,-0.8755398461506525,0.2263043478260864,0.1338853096313728,-2.8221014492753653,-2.073411369593506,-1.5891304347826036,-0.8312082163741746,-1.6336956521739123,-0.6936731478015656,-3.68695652173912,-1.389986135155381,-1.0217391304347825,-0.4749283175851326,0.2393478260869564,0.1222056667335934,7.789565217391305,85.78369565217392,0.6939600752757253,41.5541014554899,-2.0541014554898993,3.676300671907076,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1998,1.0,101000,100200,3907800,39.0,2622.787640190111,106352.7309,40549.5013284,5.82,5.23,7.67,4.85,3.92,1.23,53.9,67.9,72.7,75.6,75.5,71.5,9.45,5.08,43.9,57.8,59.0,46.0,84.7,85.4,84.17,1.97,2.19,2.37,2.18,1.28,1.22,1.97,0.93,28.72,8.77,16.439999999999998,69.51666666666667,75.55,74.60000000000001,85.05000000000001,84.17,32.55000000000001,0.4479035878509407,8.165394458730495,2.28,1.25,0,0,0,0,-103.761,4.292608695652174,0.869409586947612,0.980434782608695,0.3749225888852487,0.7063043478260864,0.4178610672356685,1.461231884057966,1.0735740215137468,0.4608695652173935,0.2410617535859459,-0.7336956521739069,-0.3115298567971078,0.3130434782608802,0.1180176907207442,1.7782608695652176,0.8265773697545501,1.1693478260869563,0.5970429440145315,7.789565217391305,85.78369565217392,0.6939600752757253,42.24806153076565,-3.2480615307656535,3.6635616461296463,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,1999,1.0,109000,107900,3560700,33.0,2219.281849391632,96906.23085,43665.5807718,4.84,3.27,6.36,2.3,1.79,1.21,54.8,64.7,72.7,79.0,72.6,67.0,12.54,5.05,45.4,52.7,51.0,42.1,89.6,85.0,85.73,0.72,-0.48,-0.94,-0.23,-1.44,-1.54,-0.28,-0.56,19.77,4.09,10.45,68.46666666666665,75.8,74.76666666666667,87.3,85.73,40.75,0.5975619830354856,8.355517139391592,-0.71,-1.49,0,0,1,2,134.442,-4.657391304347829,-0.9432913496792086,-3.6995652173913047,-1.414730070432188,-1.4236956521739137,-0.8422813571333938,0.4112318840579547,0.302134022915462,0.7108695652173935,0.3718263840688875,1.516304347826079,0.6438283707140248,-0.0869565217391254,-0.0327826918668704,-1.5317391304347825,-0.7119882820648605,-1.5906521739130437,-0.8121515563030912,7.789565217391305,85.78369565217392,0.6939600752757253,42.94202160604141,-9.942021606041408,3.4965075614664802,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2000,1.0,102000,101900,4483600,44.0,2959.0424658555094,122023.4158,41237.466919800005,3.95,4.6,6.73,6.06,6.58,5.44,52.3,65.5,71.7,73.4,74.3,65.6,6.5,3.05,40.3,54.9,53.9,46.8,83.1,84.4,83.1,0.95,1.72,2.96,1.88,2.62,4.24,3.17,0.07,33.36,12.64,19.37,67.13333333333333,73.85,73.13333333333334,83.75,83.1,33.400000000000006,0.2000756805209584,8.204064033554754,2.34,3.43,0,0,0,0,-355.1,8.93260869565217,1.809178564148555,4.850434782608696,1.854827672551591,3.3663043478260866,1.991560057292808,-0.922101449275374,-0.6774723245109171,-1.239130434782609,-0.6481377336980593,-2.0336956521739182,-0.8635146104702149,-0.6869565217391198,-0.258983265748287,2.3682608695652174,1.1008232110154117,4.189347826086957,2.1389876508838146,7.789565217391305,85.78369565217392,0.6939600752757253,43.63598168131716,0.36401831868283807,3.784189633918261,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2001,1.0,108000,107400,4940400,46.0,3093.544396121669,134455.4562,43463.2379508,2.26,3.8,5.42,7.48,2.88,1.84,59.6,65.7,70.5,75.4,74.9,65.4,4.53,5.73,48.2,54.1,52.5,43.5,86.3,85.8,84.43,1.1,2.23,2.1,1.81,3.73,0.3,1.85,0.66,23.68,10.36,15.78,68.58333333333333,75.15,73.60000000000001,86.05,84.43,38.05,0.5445847443948567,6.151232938742174,2.165,2.015,0,0,0,0,-25.815,-0.7473913043478291,-0.1513739572534134,2.570434782608695,0.9829456077559164,-0.3336956521739136,-0.1974197409069722,0.527898550724629,0.3878495783152761,0.060869565217402,0.0318383448132436,0.2663043478260789,0.1130737998745033,0.7130434782608717,0.2688180733083535,1.5082608695652175,0.7010750356182236,0.2493478260869565,0.1273114439086573,7.789565217391305,85.78369565217392,0.6939600752757253,44.329941756592916,1.6700582434070839,3.828641396489095,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2002,1.0,114000,113700,4889100,43.0,2891.7915007224296,133059.30105,46012.7574954,5.34,10.81,2.42,1.85,2.3,2.7,55.2,60.5,74.7,79.0,76.1,70.6,9.02,5.92,44.8,49.5,57.5,43.2,90.2,86.7,87.5,-0.54,-1.33,-1.88,-1.25,-2.54,-2.06,-2.07,4.71,25.42,4.15,6.569999999999999,69.35000000000001,77.55,76.6,88.45,87.5,38.1,0.8144701624490036,9.459545443624656,-1.605,-2.3,0,0,1,2,182.207,0.9926086956521728,0.2010394091969407,-3.639565217391304,-1.3917858055691437,-0.9136956521739136,-0.5405571146788296,1.294565217391309,0.951123228085456,2.460869565217393,1.2871787974494795,2.6663043478260846,1.1321225758863869,1.6130434782608774,0.6081189341304839,-2.4717391304347824,-1.1489223342431825,-2.1106521739130435,-1.0776519694064115,7.789565217391305,85.78369565217392,0.6939600752757253,45.02390183186867,-2.0239018318686703,3.7612001156935624,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2003,1.0,104000,100000,4200000,42.0,2824.54053558935,114305.1,40468.5642,2.47,5.26,2.73,5.79,2.91,7.39,54.9,62.4,68.5,75.3,75.0,64.2,5.34,4.14,43.5,52.4,52.4,42.8,86.0,86.0,83.8,0.02,0.65,0.57,0.41,1.9,-0.02,0.41,0.26,26.55,8.7,11.43,66.71666666666667,75.15,72.93333333333334,86.0,83.8,38.400000000000006,0.4558248671250947,7.874875660394053,0.61,0.94,0,0,0,0,1.72,2.122608695652172,0.4299055609721703,0.9104347826086948,0.3481542798783639,-0.3036956521739133,-0.1796712560567036,-1.338768115942031,-0.9835993080816549,0.060869565217402,0.0318383448132436,0.2163043478260817,0.0918436170409236,0.9130434782608744,0.3442182646021609,-0.0217391304347825,-0.0101048578209602,-0.0706521739130435,-0.0360734256933859,7.789565217391305,85.78369565217392,0.6939600752757253,45.717861907144425,-3.7178619071444245,3.7376696182833684,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2004,1.0,105000,102900,5350800,52.0,3497.050186920148,145624.6974,41642.1525618,1.84,5.36,2.68,7.1,3.69,0.64,55.3,67.7,71.1,73.3,69.8,68.3,9.29,7.18,44.3,57.9,55.4,45.1,82.7,81.0,81.93,0.68,1.68,1.99,1.45,3.22,1.45,1.23,1.12,21.31,10.79,13.47,67.58333333333333,71.55,71.39999999999999,81.85,81.93,31.599999999999994,0.6668500673669329,6.346153690753689,1.835,2.335,0,0,0,0,-118.6825,-3.1173913043478265,-0.631385266728895,3.0004347826086946,1.1473795059410652,0.4763043478260864,0.2817893500502769,-0.472101449275371,-0.3468551822545109,-3.5391304347826065,-1.8511723341411213,-3.933695652173924,-1.67026155814629,-4.0869565217391255,-1.5407865177429958,1.3982608695652174,0.6499444550441645,1.3993478260869563,0.7144758190410001,7.789565217391305,85.78369565217392,0.6939600752757253,46.41182198242018,5.588178017579821,3.9512437185814275,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2005,1.0,99000,98600,4732800,48.0,3228.046326387828,128805.5184,39902.0043012,2.82,2.77,2.82,3.78,3.66,4.19,55.4,61.3,74.3,76.6,76.2,70.9,11.44,7.42,43.8,48.4,58.2,44.5,87.8,86.9,86.83,-1.61,-1.61,-1.51,-1.58,-0.5,-0.2,-0.65,-1.32,20.04,7.439999999999999,10.26,69.11666666666667,76.4,75.69999999999999,87.35,86.83,35.99999999999999,0.1837942967140373,8.78029991894734,-1.56,-0.35,0,0,0,0,17.47,-4.38739130434783,-0.8886065169541538,-0.3495652173913051,-0.1336752822455613,0.4463043478260866,0.2640408652000084,1.0612318840579746,0.7796921172858382,1.310869565217402,0.6856614972279521,1.566304347826076,0.6650585535476045,1.81304347826088,0.6835191254242913,-2.1017391304347823,-0.9769376541304386,-0.2506521739130435,-0.1279774148445352,7.789565217391305,85.78369565217392,0.6939600752757253,47.105782057695706,0.8942179423042944,3.871201010907891,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2006,1.0,106000,105500,5169500,49.0,3295.2972915209084,140690.52725,42694.335231000005,5.65,5.4,3.97,3.41,3.57,3.8,57.7,62.4,72.2,77.1,74.9,64.4,9.1,6.07,45.8,52.4,53.6,41.4,87.3,85.0,85.23,1.08,0.85,0.81,0.91,-0.36,0.15,-0.04,1.18,25.8,6.98,10.95,68.11666666666666,76.0,74.73333333333333,86.15,85.23,38.650000000000006,0.2258665184430763,7.725132145579559,0.8300000000000001,-0.105,0,0,0,0,-12.9225,1.372608695652172,0.2780032478470178,-0.8095652173913042,-0.3095813128622321,0.3563043478260863,0.2107954106492028,0.0612318840579604,0.0449873567160407,0.9108695652173964,0.4764380884552424,0.3663043478260874,0.1555341655416686,-0.0869565217391254,-0.0327826918668704,0.2182608695652175,0.1014527725224411,0.0993478260869564,0.0507247862826995,7.789565217391305,85.78369565217392,0.6939600752757253,47.79974213297146,1.2002578670285402,3.8918202981106265,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2007,1.0,91000,90900,4090500,45.0,3026.293430988589,111325.00275,36785.9248578,3.53,2.14,5.65,2.82,1.99,2.21,51.3,68.8,73.9,73.1,79.4,70.6,10.05,8.52,39.8,56.9,57.5,49.9,84.2,91.1,87.0,-0.73,-0.92,-1.55,-1.07,-0.78,-2.18,-0.64,-1.21,18.34,4.81,10.46,69.51666666666667,76.25,75.46666666666667,87.65,87.0,33.95,0.455680292077896,9.62567746533545,-1.235,-1.48,0,0,1,1,191.07700000000003,-6.087391304347829,-1.2329184267044992,-2.979565217391305,-1.1393988920756593,-1.2236956521739135,-0.7239581247982706,1.461231884057966,1.0735740215137468,1.1608695652173964,0.6072027189381841,1.8663043478260877,0.7924396505490945,6.013043478260869,2.2669231425942185,-2.1417391304347824,-0.9955305925210056,-2.230652173913044,-1.1389212955071777,7.789565217391305,85.78369565217392,0.6939600752757253,48.493702208247214,-3.493702208247214,3.8066624897703196,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2008,1.0,101000,100300,4613800,46.0,3093.544396121669,125566.8739,40589.9698926,3.28,6.01,12.1,6.2,0.84,4.37,52.5,59.5,74.3,75.1,72.6,68.6,14.23,6.09,41.6,49.1,57.0,43.8,85.6,84.2,85.1,4.65,5.04,3.97,4.55,2.59,-1.65,2.74,2.49,32.8,7.04,19.14,67.10000000000001,73.85,73.99999999999999,84.9,85.1,34.50000000000001,0.6952390787071527,9.1570737684044,4.505,0.47,0,0,0,1,140.085,8.372608695652168,1.6957581703484406,-0.7495652173913046,-0.2866370479991882,-2.3736956521739137,-1.4043167107252292,-0.9554347826086912,-0.7019624831965648,-1.239130434782609,-0.6481377336980593,-0.8836956521739125,-0.3752204052978528,-0.8869565217391226,-0.3343834570420944,3.3782608695652177,1.570294905377226,-1.7006521739130434,-0.8683151052287935,7.789565217391305,85.78369565217392,0.6939600752757253,49.18766228352297,-3.187662283522968,3.828641396489095,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2009,1.0,106000,105100,4098900,39.0,2622.787640190111,111553.61295,42532.4609742,8.07,7.01,5.52,3.7,3.86,1.92,53.6,63.7,74.1,71.1,72.3,66.7,7.1,6.61,43.3,53.0,55.7,42.8,80.7,82.9,82.7,3.63,3.47,3.56,3.55,0.63,1.34,1.08,3.57,30.08,7.56,13.079999999999998,66.91666666666667,71.69999999999999,72.5,81.80000000000001,82.7,32.55000000000001,0.4566933506077811,7.560533490876594,3.515,0.985,0,0,0,0,-109.61200000000002,5.6526086956521695,1.1448591147478877,-0.2295652173913041,-0.0877867525194728,0.6463043478260864,0.3823640975351315,-1.1387681159420282,-0.8366583559676952,-3.389130434782615,-1.772713555851361,-3.983695652173907,-1.6914917409798635,-2.18695652173912,-0.8244847004518341,2.968260869565217,1.3797172868739151,1.2893478260869566,0.6583122701152978,7.789565217391305,85.78369565217392,0.6939600752757253,49.88162235879872,-10.881622358798722,3.6635616461296463,44,1,0
ILLINOIS,17,CLARK,023,17023,EAST SOUTHEAST,70,2010,1.0,90000,88700,4382000,49.4,3322.19767757414,119258.321,35895.6164454,3.92,5.61,8.57,5.2,0.95,2.49,59.8,65.3,76.2,78.2,77.9,68.9,5.38,6.75,47.4,55.5,56.1,42.2,88.3,89.8,88.2,3.02,3.16,-0.72,1.82,1.35,-2.15,1.01,1.95,26.74,6.15,14.72,71.05,78.05000000000001,77.43333333333334,89.05,88.2,39.89999999999999,0.5958179217201826,7.60019736585834,1.2200000000000002,-0.3999999999999999,0,0,2,1,191.4575,2.312608695652173,0.4683874802972093,-1.6395652173913042,-0.6269769768010083,-2.2636956521739133,-1.3392389329409111,2.9945652173912976,2.2001213210540853,2.960869565217408,1.5487080584153703,3.266304347826079,1.386884769889355,4.713043478260872,1.7768218991844789,-1.3117391304347823,-0.6097271209167426,-2.200652173913044,-1.123603963981986,7.789565217391305,85.78369565217392,0.6939600752757253,50.57558243407448,-1.175582434074478,3.899950424193877,44,1,0
